0000003826,scans,0000000130,DataLength
"header",0000000040,"lines"
"Date",4/7/2016,"Time",4:13:00 PM
"ID","HAL IDP LOW ENERGY #14936","Version",3
"Scans",9
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
00:04:53,    293551,       8430,       7890,      10970,     109950,      43490,      10700,       9010,      15990,      18820,
00:04:54,    294614,       8280,       7510,      11600,     111070,      43690,      11340,       8850,      15960,      19710,
00:04:55,    295678,       8710,       8160,      11460,     112200,      43310,      10770,       9580,      16760,      18610,
00:04:56,    296741,       8450,       8580,      10990,     112040,      43820,      11280,       7990,      16950,      19260,
00:04:57,    297804,       8200,       7330,      11070,     111040,      42990,      10180,       8730,      16180,      19710,
00:04:58,    298868,       8910,       8600,      10670,     112420,      44480,      11730,       9280,      16130,      19020,
00:04:59,    299931,       8670,       8210,      10630,     112240,      43730,      11000,       8260,      17470,      19060,
00:05:00,    300994,       8140,       7440,      11060,     113120,      43540,      11240,       9130,      17330,      19250,
00:05:02,    302058,       8330,       7630,      10680,     111760,      43770,      10630,       8570,      16310,      19210,
00:05:03,    303121,       8250,       8000,      11710,     112900,      44970,      10410,       8510,      17760,      19650,
00:05:04,    304184,       8590,       7850,      11260,     110630,      44210,      10740,       8830,      16520,      18990,
00:05:05,    305248,       8480,       7660,      10830,     110520,      47770,      10510,       8310,      17670,      19370,
00:05:06,    306311,       8460,       8050,      11280,     112190,      45960,      11280,       8700,      17590,      19410,
00:05:07,    307374,       8530,       8210,      11880,     110080,      45850,      11070,       8890,      17570,      19230,
00:05:08,    308438,       8380,       7680,      10640,     110190,      45670,      10990,       8460,      16710,      20010,
00:05:09,    309501,       8320,       7510,      11030,     109770,      45420,      10870,       9150,      17200,      19560,
00:05:10,    310564,       8300,       7240,      10950,     113490,      47320,      11250,       9930,      18180,      19290,
00:05:11,    311628,       8470,       8050,      11740,     111650,      46700,      10530,       9160,      18310,      19720,
00:05:12,    312691,       8460,       7870,      11080,     113520,      48440,      11130,       8440,      18330,      19000,
00:05:13,    313754,       8750,       8030,      10290,     111370,      45710,      10280,       8990,      18410,      19070,
00:05:14,    314818,       8200,       8600,      11580,     110990,      46540,      10640,       8610,      18600,      18660,
00:05:15,    315881,       8130,       6940,      11360,     111490,      47590,      10800,       8560,      19110,      18840,
00:05:16,    316944,       8310,       7870,      10880,     112290,      47550,      10820,       8800,      18630,      19200,
00:05:18,    318008,       8160,       8100,      11190,     111240,      48130,      11310,       8410,      18820,      20420,
00:05:19,    319071,       8510,       8160,      11130,     112540,      47390,      10970,       8800,      18530,      18910,
00:05:20,    320134,       7890,       7490,      10140,     108760,      48020,      11310,       8460,      19730,      18840,
00:05:21,    321198,       8500,       8020,      11040,     110330,      48280,      11010,       9180,      18900,      18740,
00:05:22,    322261,       8320,       7370,      10700,     110900,      48970,      10170,       9280,      18650,      19100,
00:05:23,    323324,       8560,       7320,      11100,     109950,      47860,      11040,       8310,      19610,      19750,
00:05:24,    324388,       8870,       7730,      11230,     111650,      48580,      10830,       9380,      20110,      18910,
00:05:25,    325451,       8490,       7960,      10740,     112760,      48650,      10820,       8760,      20470,      19010,
00:05:26,    326514,       8410,       8320,      10610,     113540,      49840,      11140,       9900,      20140,      19390,
00:05:27,    327578,       8630,       7410,      10130,     111880,      49760,      10860,       9560,      19510,      19340,
00:05:28,    328641,       8230,       8240,      10490,     109710,      49350,      11100,       8000,      20820,      19140,
00:05:29,    329704,       8470,       8060,      11320,     111260,      50520,      11000,       8290,      20170,      19980,
00:05:30,    330768,       8510,       8290,      10410,     113010,      50000,      10590,       8540,      21310,      19340,
00:05:31,    331831,       9100,       7900,      11290,     112110,      50120,      10320,       8720,      21300,      19020,
00:05:32,    332894,       8890,       7450,      10870,     110700,      51820,      10490,       8880,      21020,      18900,
00:05:33,    333958,       8160,       7700,      10610,     114170,      50820,      11510,       8690,      21900,      18880,
00:05:35,    335021,       8360,       7660,      10530,     112320,      50990,      10470,       8970,      22160,      18870,
00:05:36,    336084,       8080,       8220,      10790,     111520,      53370,      11200,       8530,      22690,      18760,
00:05:37,    337148,       7740,       7910,      10350,     111900,      51930,      10720,       8830,      22260,      19280,
00:05:38,    338211,       8490,       7470,      10700,     111040,      54480,      10980,       8460,      22340,      18980,
00:05:39,    339274,       8230,       8030,      10700,     112550,      53770,      10500,       8980,      23300,      18900,
00:05:40,    340338,       8240,       7860,      10500,     111790,      55690,      11000,       9000,      23400,      18620,
00:05:41,    341401,       8800,       7840,      11110,     110920,      52820,      11330,       8930,      23640,      19360,
00:05:42,    342464,       8340,       7690,      10850,     109760,      54730,      10730,       8600,      23190,      19430,
00:05:43,    343528,       8390,       7510,      11640,     112350,      53900,      10930,       8780,      22890,      19340,
00:05:44,    344591,       8570,       7210,      10600,     110040,      55180,      10930,       8450,      22420,      18810,
00:05:45,    345654,       8470,       7940,      10900,     111790,      55110,      10370,       8920,      23250,      19520,
00:05:46,    346718,       7710,       7420,      10790,     112150,      55440,      10480,       8800,      24440,      20640,
00:05:47,    347781,       8150,       7840,      10160,     112430,      54600,      11060,       8780,      23530,      19180,
00:05:48,    348844,       8240,       8190,      10960,     112590,      55980,      10870,       8980,      23930,      19780,
00:05:49,    349908,       8130,       7870,      10050,     112000,      54330,      10640,       8920,      23370,      19020,
00:05:50,    350971,       8040,       7420,      11480,     111050,      54800,      10450,       9030,      24490,      19680,
00:05:52,    352034,       8270,       7720,      10910,     110670,      55290,      10730,       8570,      23410,      20020,
00:05:53,    353098,       9090,       7830,      10700,     111340,      54530,      10630,       9170,      24740,      18100,
00:05:54,    354161,       8030,       8210,      11000,     111220,      54540,      11500,       8630,      24190,      18960,
00:05:55,    355224,       8390,       7900,      11330,     112120,      54090,      11060,       8350,      23190,      19260,
